"Step","PatchModel: patch=8 non-overlap merge=mean w=512 d=2 - test_accuracy","PatchModel: patch=8 non-overlap merge=mean w=512 d=2 - test_accuracy__MIN","PatchModel: patch=8 non-overlap merge=mean w=512 d=2 - test_accuracy__MAX","PatchModel: patch=8 non-overlap merge=mean w=512 d=2 - train_accuracy","PatchModel: patch=8 non-overlap merge=mean w=512 d=2 - train_accuracy__MIN","PatchModel: patch=8 non-overlap merge=mean w=512 d=2 - train_accuracy__MAX","PatchModel: patch=4 non-overlap merge=mean w=512 d=2 - test_accuracy","PatchModel: patch=4 non-overlap merge=mean w=512 d=2 - test_accuracy__MIN","PatchModel: patch=4 non-overlap merge=mean w=512 d=2 - test_accuracy__MAX","PatchModel: patch=4 non-overlap merge=mean w=512 d=2 - train_accuracy","PatchModel: patch=4 non-overlap merge=mean w=512 d=2 - train_accuracy__MIN","PatchModel: patch=4 non-overlap merge=mean w=512 d=2 - train_accuracy__MAX","PatchModel: patch=16 non-overlap merge=mean w=512 d=2 - test_accuracy","PatchModel: patch=16 non-overlap merge=mean w=512 d=2 - test_accuracy__MIN","PatchModel: patch=16 non-overlap merge=mean w=512 d=2 - test_accuracy__MAX","PatchModel: patch=16 non-overlap merge=mean w=512 d=2 - train_accuracy","PatchModel: patch=16 non-overlap merge=mean w=512 d=2 - train_accuracy__MIN","PatchModel: patch=16 non-overlap merge=mean w=512 d=2 - train_accuracy__MAX","PatchModel: patch=32 non-overlap merge=mean w=512 d=2 - test_accuracy","PatchModel: patch=32 non-overlap merge=mean w=512 d=2 - test_accuracy__MIN","PatchModel: patch=32 non-overlap merge=mean w=512 d=2 - test_accuracy__MAX","PatchModel: patch=32 non-overlap merge=mean w=512 d=2 - train_accuracy","PatchModel: patch=32 non-overlap merge=mean w=512 d=2 - train_accuracy__MIN","PatchModel: patch=32 non-overlap merge=mean w=512 d=2 - train_accuracy__MAX"
"320","0.3231818181818182","0.3231818181818182","0.3231818181818182","0.30540229885057474","0.30540229885057474","0.30540229885057474","0.3009090909090909","0.3009090909090909","0.3009090909090909","0.28954022988505745","0.28954022988505745","0.28954022988505745","0.3559090909090909","0.3559090909090909","0.3559090909090909","0.32862068965517244","0.32862068965517244","0.32862068965517244","0.3409090909090909","0.3409090909090909","0.3409090909090909","0.32459770114942527","0.32459770114942527","0.32459770114942527"
"321","0.3240909090909091","0.3240909090909091","0.3240909090909091","0.30885057471264366","0.30885057471264366","0.30885057471264366","0.2972727272727273","0.2972727272727273","0.2972727272727273","0.28022988505747126","0.28022988505747126","0.28022988505747126","0.34954545454545455","0.34954545454545455","0.34954545454545455","0.3154022988505747","0.3154022988505747","0.3154022988505747","0.35818181818181816","0.35818181818181816","0.35818181818181816","0.31804597701149423","0.31804597701149423","0.31804597701149423"
"322","0.3236363636363636","0.3236363636363636","0.3236363636363636","0.3124137931034483","0.3124137931034483","0.3124137931034483","0.3118181818181818","0.3118181818181818","0.3118181818181818","0.286551724137931","0.286551724137931","0.286551724137931","0.35454545454545455","0.35454545454545455","0.35454545454545455","0.3233333333333333","0.3233333333333333","0.3233333333333333","0.35818181818181816","0.35818181818181816","0.35818181818181816","0.3258620689655172","0.3258620689655172","0.3258620689655172"
"323","0.32136363636363635","0.32136363636363635","0.32136363636363635","0.3059770114942529","0.3059770114942529","0.3059770114942529","0.31272727272727274","0.31272727272727274","0.31272727272727274","0.2950574712643678","0.2950574712643678","0.2950574712643678","0.34454545454545454","0.34454545454545454","0.34454545454545454","0.32448275862068965","0.32448275862068965","0.32448275862068965","0.365","0.365","0.365","0.3279310344827586","0.3279310344827586","0.3279310344827586"
"324","0.31227272727272726","0.31227272727272726","0.31227272727272726","0.3140229885057471","0.3140229885057471","0.3140229885057471","0.31772727272727275","0.31772727272727275","0.31772727272727275","0.29701149425287354","0.29701149425287354","0.29701149425287354","0.34954545454545455","0.34954545454545455","0.34954545454545455","0.31839080459770114","0.31839080459770114","0.31839080459770114","0.35909090909090907","0.35909090909090907","0.35909090909090907","0.3313793103448276","0.3313793103448276","0.3313793103448276"
"325","0.3259090909090909","0.3259090909090909","0.3259090909090909","0.3079310344827586","0.3079310344827586","0.3079310344827586","0.31363636363636366","0.31363636363636366","0.31363636363636366","0.286551724137931","0.286551724137931","0.286551724137931","0.36227272727272725","0.36227272727272725","0.36227272727272725","0.3293103448275862","0.3293103448275862","0.3293103448275862","0.36318181818181816","0.36318181818181816","0.36318181818181816","0.3258620689655172","0.3258620689655172","0.3258620689655172"
"326","0.32545454545454544","0.32545454545454544","0.32545454545454544","0.3104597701149425","0.3104597701149425","0.3104597701149425","0.31363636363636366","0.31363636363636366","0.31363636363636366","0.2881609195402299","0.2881609195402299","0.2881609195402299","0.34363636363636363","0.34363636363636363","0.34363636363636363","0.33482758620689657","0.33482758620689657","0.33482758620689657","0.3572727272727273","0.3572727272727273","0.3572727272727273","0.3220689655172414","0.3220689655172414","0.3220689655172414"
"327","0.32727272727272727","0.32727272727272727","0.32727272727272727","0.30954022988505747","0.30954022988505747","0.30954022988505747","0.29318181818181815","0.29318181818181815","0.29318181818181815","0.2882758620689655","0.2882758620689655","0.2882758620689655","0.35909090909090907","0.35909090909090907","0.35909090909090907","0.3233333333333333","0.3233333333333333","0.3233333333333333","0.36","0.36","0.36","0.3218390804597701","0.3218390804597701","0.3218390804597701"
"328","0.31636363636363635","0.31636363636363635","0.31636363636363635","0.3152873563218391","0.3152873563218391","0.3152873563218391","0.3118181818181818","0.3118181818181818","0.3118181818181818","0.2854022988505747","0.2854022988505747","0.2854022988505747","0.35454545454545455","0.35454545454545455","0.35454545454545455","0.3239080459770115","0.3239080459770115","0.3239080459770115","0.345","0.345","0.345","0.32241379310344825","0.32241379310344825","0.32241379310344825"
"329","0.3290909090909091","0.3290909090909091","0.3290909090909091","0.31298850574712644","0.31298850574712644","0.31298850574712644","0.30636363636363634","0.30636363636363634","0.30636363636363634","0.2871264367816092","0.2871264367816092","0.2871264367816092","0.3577272727272727","0.3577272727272727","0.3577272727272727","0.3360919540229885","0.3360919540229885","0.3360919540229885","0.3613636363636364","0.3613636363636364","0.3613636363636364","0.3233333333333333","0.3233333333333333","0.3233333333333333"
"330","0.33954545454545454","0.33954545454545454","0.33954545454545454","0.30896551724137933","0.30896551724137933","0.30896551724137933","0.305","0.305","0.305","0.28735632183908044","0.28735632183908044","0.28735632183908044","0.3509090909090909","0.3509090909090909","0.3509090909090909","0.325632183908046","0.325632183908046","0.325632183908046","0.3463636363636364","0.3463636363636364","0.3463636363636364","0.3252873563218391","0.3252873563218391","0.3252873563218391"
"331","0.3281818181818182","0.3281818181818182","0.3281818181818182","0.31333333333333335","0.31333333333333335","0.31333333333333335","0.30454545454545456","0.30454545454545456","0.30454545454545456","0.2910344827586207","0.2910344827586207","0.2910344827586207","0.35409090909090907","0.35409090909090907","0.35409090909090907","0.32482758620689656","0.32482758620689656","0.32482758620689656","0.3490909090909091","0.3490909090909091","0.3490909090909091","0.3237931034482759","0.3237931034482759","0.3237931034482759"
"332","0.3322727272727273","0.3322727272727273","0.3322727272727273","0.31505747126436784","0.31505747126436784","0.31505747126436784","0.3090909090909091","0.3090909090909091","0.3090909090909091","0.2960919540229885","0.2960919540229885","0.2960919540229885","0.36227272727272725","0.36227272727272725","0.36227272727272725","0.32264367816091954","0.32264367816091954","0.32264367816091954","0.3663636363636364","0.3663636363636364","0.3663636363636364","0.32241379310344825","0.32241379310344825","0.32241379310344825"
"333","0.3290909090909091","0.3290909090909091","0.3290909090909091","0.30689655172413793","0.30689655172413793","0.30689655172413793","0.3090909090909091","0.3090909090909091","0.3090909090909091","0.2910344827586207","0.2910344827586207","0.2910344827586207","0.3613636363636364","0.3613636363636364","0.3613636363636364","0.3281609195402299","0.3281609195402299","0.3281609195402299","0.35545454545454547","0.35545454545454547","0.35545454545454547","0.3225287356321839","0.3225287356321839","0.3225287356321839"
"334","0.32636363636363636","0.32636363636363636","0.32636363636363636","0.30701149425287355","0.30701149425287355","0.30701149425287355","0.30636363636363634","0.30636363636363634","0.30636363636363634","0.28597701149425286","0.28597701149425286","0.28597701149425286","0.3609090909090909","0.3609090909090909","0.3609090909090909","0.32862068965517244","0.32862068965517244","0.32862068965517244","0.36045454545454547","0.36045454545454547","0.36045454545454547","0.3214942528735632","0.3214942528735632","0.3214942528735632"
"335","0.33181818181818185","0.33181818181818185","0.33181818181818185","0.31333333333333335","0.31333333333333335","0.31333333333333335","0.3140909090909091","0.3140909090909091","0.3140909090909091","0.28908045977011493","0.28908045977011493","0.28908045977011493","0.3618181818181818","0.3618181818181818","0.3618181818181818","0.31724137931034485","0.31724137931034485","0.31724137931034485","0.36363636363636365","0.36363636363636365","0.36363636363636365","0.32057471264367815","0.32057471264367815","0.32057471264367815"
"336","0.32954545454545453","0.32954545454545453","0.32954545454545453","0.3120689655172414","0.3120689655172414","0.3120689655172414","0.30636363636363634","0.30636363636363634","0.30636363636363634","0.29333333333333333","0.29333333333333333","0.29333333333333333","0.3477272727272727","0.3477272727272727","0.3477272727272727","0.3260919540229885","0.3260919540229885","0.3260919540229885","0.3518181818181818","0.3518181818181818","0.3518181818181818","0.3288505747126437","0.3288505747126437","0.3288505747126437"
"337","0.3322727272727273","0.3322727272727273","0.3322727272727273","0.3047126436781609","0.3047126436781609","0.3047126436781609","0.30227272727272725","0.30227272727272725","0.30227272727272725","0.2911494252873563","0.2911494252873563","0.2911494252873563","0.3618181818181818","0.3618181818181818","0.3618181818181818","0.33045977011494254","0.33045977011494254","0.33045977011494254","0.35545454545454547","0.35545454545454547","0.35545454545454547","0.327816091954023","0.327816091954023","0.327816091954023"
"338","0.31681818181818183","0.31681818181818183","0.31681818181818183","0.30770114942528737","0.30770114942528737","0.30770114942528737","0.31227272727272726","0.31227272727272726","0.31227272727272726","0.28988505747126436","0.28988505747126436","0.28988505747126436","0.3427272727272727","0.3427272727272727","0.3427272727272727","0.32448275862068965","0.32448275862068965","0.32448275862068965","0.36272727272727273","0.36272727272727273","0.36272727272727273","0.32022988505747124","0.32022988505747124","0.32022988505747124"
"339","0.33045454545454545","0.33045454545454545","0.33045454545454545","0.3158620689655172","0.3158620689655172","0.3158620689655172","0.31681818181818183","0.31681818181818183","0.31681818181818183","0.28908045977011493","0.28908045977011493","0.28908045977011493","0.34363636363636363","0.34363636363636363","0.34363636363636363","0.3160919540229885","0.3160919540229885","0.3160919540229885","0.36772727272727274","0.36772727272727274","0.36772727272727274","0.33022988505747125","0.33022988505747125","0.33022988505747125"
"340","0.31772727272727275","0.31772727272727275","0.31772727272727275","0.30712643678160917","0.30712643678160917","0.30712643678160917","0.30318181818181816","0.30318181818181816","0.30318181818181816","0.3","0.3","0.3","0.3568181818181818","0.3568181818181818","0.3568181818181818","0.32241379310344825","0.32241379310344825","0.32241379310344825","0.345","0.345","0.345","0.32114942528735635","0.32114942528735635","0.32114942528735635"
"341","0.32272727272727275","0.32272727272727275","0.32272727272727275","0.30586206896551726","0.30586206896551726","0.30586206896551726","0.3009090909090909","0.3009090909090909","0.3009090909090909","0.2854022988505747","0.2854022988505747","0.2854022988505747","0.36227272727272725","0.36227272727272725","0.36227272727272725","0.3235632183908046","0.3235632183908046","0.3235632183908046","0.35454545454545455","0.35454545454545455","0.35454545454545455","0.32310344827586207","0.32310344827586207","0.32310344827586207"
"342","0.3277272727272727","0.3277272727272727","0.3277272727272727","0.30896551724137933","0.30896551724137933","0.30896551724137933","0.3068181818181818","0.3068181818181818","0.3068181818181818","0.29149425287356323","0.29149425287356323","0.29149425287356323","0.3531818181818182","0.3531818181818182","0.3531818181818182","0.32655172413793104","0.32655172413793104","0.32655172413793104","0.3509090909090909","0.3509090909090909","0.3509090909090909","0.31724137931034485","0.31724137931034485","0.31724137931034485"
"343","0.32227272727272727","0.32227272727272727","0.32227272727272727","0.3167816091954023","0.3167816091954023","0.3167816091954023","0.315","0.315","0.315","0.28758620689655173","0.28758620689655173","0.28758620689655173","0.3577272727272727","0.3577272727272727","0.3577272727272727","0.3289655172413793","0.3289655172413793","0.3289655172413793","0.3322727272727273","0.3322727272727273","0.3322727272727273","0.32827586206896553","0.32827586206896553","0.32827586206896553"
"344","0.3181818181818182","0.3181818181818182","0.3181818181818182","0.31264367816091954","0.31264367816091954","0.31264367816091954","0.31363636363636366","0.31363636363636366","0.31363636363636366","0.2929885057471264","0.2929885057471264","0.2929885057471264","0.3468181818181818","0.3468181818181818","0.3468181818181818","0.3297701149425287","0.3297701149425287","0.3297701149425287","0.35954545454545456","0.35954545454545456","0.35954545454545456","0.3275862068965517","0.3275862068965517","0.3275862068965517"
"345","0.3277272727272727","0.3277272727272727","0.3277272727272727","0.31275862068965515","0.31275862068965515","0.31275862068965515","0.30318181818181816","0.30318181818181816","0.30318181818181816","0.2889655172413793","0.2889655172413793","0.2889655172413793","0.3513636363636364","0.3513636363636364","0.3513636363636364","0.3288505747126437","0.3288505747126437","0.3288505747126437","0.3577272727272727","0.3577272727272727","0.3577272727272727","0.33413793103448275","0.33413793103448275","0.33413793103448275"
"346","0.31136363636363634","0.31136363636363634","0.31136363636363634","0.306551724137931","0.306551724137931","0.306551724137931","0.30454545454545456","0.30454545454545456","0.30454545454545456","0.2866666666666667","0.2866666666666667","0.2866666666666667","0.35409090909090907","0.35409090909090907","0.35409090909090907","0.327816091954023","0.327816091954023","0.327816091954023","0.36318181818181816","0.36318181818181816","0.36318181818181816","0.32873563218390806","0.32873563218390806","0.32873563218390806"
"347","0.3327272727272727","0.3327272727272727","0.3327272727272727","0.30839080459770113","0.30839080459770113","0.30839080459770113","0.30863636363636365","0.30863636363636365","0.30863636363636365","0.29310344827586204","0.29310344827586204","0.29310344827586204","0.3513636363636364","0.3513636363636364","0.3513636363636364","0.33160919540229883","0.33160919540229883","0.33160919540229883","0.35909090909090907","0.35909090909090907","0.35909090909090907","0.32988505747126434","0.32988505747126434","0.32988505747126434"
"348","0.31863636363636366","0.31863636363636366","0.31863636363636366","0.3158620689655172","0.3158620689655172","0.3158620689655172","0.31636363636363635","0.31636363636363635","0.31636363636363635","0.288735632183908","0.288735632183908","0.288735632183908","0.35909090909090907","0.35909090909090907","0.35909090909090907","0.3317241379310345","0.3317241379310345","0.3317241379310345","0.36818181818181817","0.36818181818181817","0.36818181818181817","0.33080459770114945","0.33080459770114945","0.33080459770114945"
