"Step","LastLayerWidth: patch=32 non-overlap merge=voting last_w=2048 d=2 - test_accuracy","LastLayerWidth: patch=32 non-overlap merge=voting last_w=2048 d=2 - test_accuracy__MIN","LastLayerWidth: patch=32 non-overlap merge=voting last_w=2048 d=2 - test_accuracy__MAX","LastLayerWidth: patch=32 non-overlap merge=voting last_w=2048 d=2 - train_accuracy","LastLayerWidth: patch=32 non-overlap merge=voting last_w=2048 d=2 - train_accuracy__MIN","LastLayerWidth: patch=32 non-overlap merge=voting last_w=2048 d=2 - train_accuracy__MAX","LastLayerWidth: patch=32 non-overlap merge=median last_w=2048 d=2 - test_accuracy","LastLayerWidth: patch=32 non-overlap merge=median last_w=2048 d=2 - test_accuracy__MIN","LastLayerWidth: patch=32 non-overlap merge=median last_w=2048 d=2 - test_accuracy__MAX","LastLayerWidth: patch=32 non-overlap merge=median last_w=2048 d=2 - train_accuracy","LastLayerWidth: patch=32 non-overlap merge=median last_w=2048 d=2 - train_accuracy__MIN","LastLayerWidth: patch=32 non-overlap merge=median last_w=2048 d=2 - train_accuracy__MAX","LastLayerWidth: patch=32 non-overlap merge=max last_w=2048 d=2 - test_accuracy","LastLayerWidth: patch=32 non-overlap merge=max last_w=2048 d=2 - test_accuracy__MIN","LastLayerWidth: patch=32 non-overlap merge=max last_w=2048 d=2 - test_accuracy__MAX","LastLayerWidth: patch=32 non-overlap merge=max last_w=2048 d=2 - train_accuracy","LastLayerWidth: patch=32 non-overlap merge=max last_w=2048 d=2 - train_accuracy__MIN","LastLayerWidth: patch=32 non-overlap merge=max last_w=2048 d=2 - train_accuracy__MAX","LastLayerWidth: patch=32 non-overlap merge=mean last_w=2048 d=2 - test_accuracy","LastLayerWidth: patch=32 non-overlap merge=mean last_w=2048 d=2 - test_accuracy__MIN","LastLayerWidth: patch=32 non-overlap merge=mean last_w=2048 d=2 - test_accuracy__MAX","LastLayerWidth: patch=32 non-overlap merge=mean last_w=2048 d=2 - train_accuracy","LastLayerWidth: patch=32 non-overlap merge=mean last_w=2048 d=2 - train_accuracy__MIN","LastLayerWidth: patch=32 non-overlap merge=mean last_w=2048 d=2 - train_accuracy__MAX"
"326","0.3145454545454546","0.3145454545454546","0.3145454545454546","0.29747126436781607","0.29747126436781607","0.29747126436781607","0.2963636363636364","0.2963636363636364","0.2963636363636364","0.27402298850574713","0.27402298850574713","0.27402298850574713","0.24136363636363636","0.24136363636363636","0.24136363636363636","0.23402298850574713","0.23402298850574713","0.23402298850574713","0.37","0.37","0.37","0.33632183908045976","0.33632183908045976","0.33632183908045976"
"327","0.3190909090909091","0.3190909090909091","0.3190909090909091","0.29701149425287354","0.29701149425287354","0.29701149425287354","0.28045454545454546","0.28045454545454546","0.28045454545454546","0.27379310344827584","0.27379310344827584","0.27379310344827584","0.245","0.245","0.245","0.22758620689655173","0.22758620689655173","0.22758620689655173","0.37136363636363634","0.37136363636363634","0.37136363636363634","0.34126436781609193","0.34126436781609193","0.34126436781609193"
"328","0.3286363636363636","0.3286363636363636","0.3286363636363636","0.29229885057471267","0.29229885057471267","0.29229885057471267","0.2909090909090909","0.2909090909090909","0.2909090909090909","0.27436781609195404","0.27436781609195404","0.27436781609195404","0.24363636363636362","0.24363636363636362","0.24363636363636362","0.23","0.23","0.23","0.37136363636363634","0.37136363636363634","0.37136363636363634","0.33816091954022987","0.33816091954022987","0.33816091954022987"
"329","0.31772727272727275","0.31772727272727275","0.31772727272727275","0.29701149425287354","0.29701149425287354","0.29701149425287354","0.29545454545454547","0.29545454545454547","0.29545454545454547","0.2794252873563218","0.2794252873563218","0.2794252873563218","0.2381818181818182","0.2381818181818182","0.2381818181818182","0.2235632183908046","0.2235632183908046","0.2235632183908046","0.36454545454545456","0.36454545454545456","0.36454545454545456","0.3445977011494253","0.3445977011494253","0.3445977011494253"
"330","0.31545454545454543","0.31545454545454543","0.31545454545454543","0.2924137931034483","0.2924137931034483","0.2924137931034483","0.29772727272727273","0.29772727272727273","0.29772727272727273","0.2694252873563218","0.2694252873563218","0.2694252873563218","0.235","0.235","0.235","0.2210344827586207","0.2210344827586207","0.2210344827586207","0.3668181818181818","0.3668181818181818","0.3668181818181818","0.3367816091954023","0.3367816091954023","0.3367816091954023"
"331","0.3386363636363636","0.3386363636363636","0.3386363636363636","0.29735632183908045","0.29735632183908045","0.29735632183908045","0.2863636363636364","0.2863636363636364","0.2863636363636364","0.27816091954022987","0.27816091954022987","0.27816091954022987","0.24181818181818182","0.24181818181818182","0.24181818181818182","0.2345977011494253","0.2345977011494253","0.2345977011494253","0.35454545454545455","0.35454545454545455","0.35454545454545455","0.34","0.34","0.34"
"332","0.3195454545454545","0.3195454545454545","0.3195454545454545","0.2939080459770115","0.2939080459770115","0.2939080459770115","0.2963636363636364","0.2963636363636364","0.2963636363636364","0.275632183908046","0.275632183908046","0.275632183908046","0.2586363636363636","0.2586363636363636","0.2586363636363636","0.2314942528735632","0.2314942528735632","0.2314942528735632","0.37227272727272726","0.37227272727272726","0.37227272727272726","0.33804597701149425","0.33804597701149425","0.33804597701149425"
"333","0.3118181818181818","0.3118181818181818","0.3118181818181818","0.29954022988505746","0.29954022988505746","0.29954022988505746","0.30227272727272725","0.30227272727272725","0.30227272727272725","0.2717241379310345","0.2717241379310345","0.2717241379310345","0.24636363636363637","0.24636363636363637","0.24636363636363637","0.23758620689655172","0.23758620689655172","0.23758620689655172","0.36363636363636365","0.36363636363636365","0.36363636363636365","0.3487356321839081","0.3487356321839081","0.3487356321839081"
"334","0.30636363636363634","0.30636363636363634","0.30636363636363634","0.3018390804597701","0.3018390804597701","0.3018390804597701","0.2963636363636364","0.2963636363636364","0.2963636363636364","0.27482758620689657","0.27482758620689657","0.27482758620689657","0.25136363636363634","0.25136363636363634","0.25136363636363634","0.2289655172413793","0.2289655172413793","0.2289655172413793","0.37","0.37","0.37","0.3391954022988506","0.3391954022988506","0.3391954022988506"
"335","0.3104545454545454","0.3104545454545454","0.3104545454545454","0.297816091954023","0.297816091954023","0.297816091954023","0.29409090909090907","0.29409090909090907","0.29409090909090907","0.2794252873563218","0.2794252873563218","0.2794252873563218","0.23045454545454547","0.23045454545454547","0.23045454545454547","0.22977011494252875","0.22977011494252875","0.22977011494252875","0.36818181818181817","0.36818181818181817","0.36818181818181817","0.3510344827586207","0.3510344827586207","0.3510344827586207"
"336","0.32136363636363635","0.32136363636363635","0.32136363636363635","0.29402298850574715","0.29402298850574715","0.29402298850574715","0.3004545454545455","0.3004545454545455","0.3004545454545455","0.27988505747126435","0.27988505747126435","0.27988505747126435","0.24681818181818183","0.24681818181818183","0.24681818181818183","0.2271264367816092","0.2271264367816092","0.2271264367816092","0.3472727272727273","0.3472727272727273","0.3472727272727273","0.33620689655172414","0.33620689655172414","0.33620689655172414"
"337","0.3286363636363636","0.3286363636363636","0.3286363636363636","0.3032183908045977","0.3032183908045977","0.3032183908045977","0.29772727272727273","0.29772727272727273","0.29772727272727273","0.27735632183908043","0.27735632183908043","0.27735632183908043","0.25136363636363634","0.25136363636363634","0.25136363636363634","0.23781609195402298","0.23781609195402298","0.23781609195402298","0.3809090909090909","0.3809090909090909","0.3809090909090909","0.3481609195402299","0.3481609195402299","0.3481609195402299"
"338","0.3377272727272727","0.3377272727272727","0.3377272727272727","0.2983908045977012","0.2983908045977012","0.2983908045977012","0.29363636363636364","0.29363636363636364","0.29363636363636364","0.2785057471264368","0.2785057471264368","0.2785057471264368","0.2540909090909091","0.2540909090909091","0.2540909090909091","0.23241379310344829","0.23241379310344829","0.23241379310344829","0.3881818181818182","0.3881818181818182","0.3881818181818182","0.34183908045977013","0.34183908045977013","0.34183908045977013"
"339","0.31363636363636366","0.31363636363636366","0.31363636363636366","0.2971264367816092","0.2971264367816092","0.2971264367816092","0.2768181818181818","0.2768181818181818","0.2768181818181818","0.2688505747126437","0.2688505747126437","0.2688505747126437","0.23454545454545456","0.23454545454545456","0.23454545454545456","0.23126436781609194","0.23126436781609194","0.23126436781609194","0.3718181818181818","0.3718181818181818","0.3718181818181818","0.34448275862068967","0.34448275862068967","0.34448275862068967"
"340","0.3181818181818182","0.3181818181818182","0.3181818181818182","0.2982758620689655","0.2982758620689655","0.2982758620689655","0.2968181818181818","0.2968181818181818","0.2968181818181818","0.2751724137931034","0.2751724137931034","0.2751724137931034","0.2390909090909091","0.2390909090909091","0.2390909090909091","0.22839080459770114","0.22839080459770114","0.22839080459770114","0.365","0.365","0.365","0.33632183908045976","0.33632183908045976","0.33632183908045976"
"341","0.3145454545454546","0.3145454545454546","0.3145454545454546","0.30367816091954025","0.30367816091954025","0.30367816091954025","0.29318181818181815","0.29318181818181815","0.29318181818181815","0.2764367816091954","0.2764367816091954","0.2764367816091954","0.25227272727272726","0.25227272727272726","0.25227272727272726","0.2318390804597701","0.2318390804597701","0.2318390804597701","0.3654545454545455","0.3654545454545455","0.3654545454545455","0.33839080459770116","0.33839080459770116","0.33839080459770116"
"342","0.32954545454545453","0.32954545454545453","0.32954545454545453","0.30448275862068963","0.30448275862068963","0.30448275862068963","0.28909090909090907","0.28909090909090907","0.28909090909090907","0.27804597701149425","0.27804597701149425","0.27804597701149425","0.24636363636363637","0.24636363636363637","0.24636363636363637","0.22425287356321838","0.22425287356321838","0.22425287356321838","0.3718181818181818","0.3718181818181818","0.3718181818181818","0.34344827586206894","0.34344827586206894","0.34344827586206894"
"343","0.3159090909090909","0.3159090909090909","0.3159090909090909","0.3020689655172414","0.3020689655172414","0.3020689655172414","0.29954545454545456","0.29954545454545456","0.29954545454545456","0.2745977011494253","0.2745977011494253","0.2745977011494253","0.2509090909090909","0.2509090909090909","0.2509090909090909","0.2381609195402299","0.2381609195402299","0.2381609195402299","0.36272727272727273","0.36272727272727273","0.36272727272727273","0.3474712643678161","0.3474712643678161","0.3474712643678161"
"344","0.3195454545454545","0.3195454545454545","0.3195454545454545","0.30195402298850577","0.30195402298850577","0.30195402298850577","0.2918181818181818","0.2918181818181818","0.2918181818181818","0.27666666666666667","0.27666666666666667","0.27666666666666667","0.24545454545454545","0.24545454545454545","0.24545454545454545","0.2313793103448276","0.2313793103448276","0.2313793103448276","0.36727272727272725","0.36727272727272725","0.36727272727272725","0.34770114942528735","0.34770114942528735","0.34770114942528735"
"345","0.3372727272727273","0.3372727272727273","0.3372727272727273","0.29873563218390803","0.29873563218390803","0.29873563218390803","0.28909090909090907","0.28909090909090907","0.28909090909090907","0.27735632183908043","0.27735632183908043","0.27735632183908043","0.2586363636363636","0.2586363636363636","0.2586363636363636","0.23195402298850576","0.23195402298850576","0.23195402298850576","0.3759090909090909","0.3759090909090909","0.3759090909090909","0.3487356321839081","0.3487356321839081","0.3487356321839081"
"346","0.3259090909090909","0.3259090909090909","0.3259090909090909","0.296551724137931","0.296551724137931","0.296551724137931","0.30227272727272725","0.30227272727272725","0.30227272727272725","0.2727586206896552","0.2727586206896552","0.2727586206896552","0.24454545454545454","0.24454545454545454","0.24454545454545454","0.23091954022988506","0.23091954022988506","0.23091954022988506","0.3668181818181818","0.3668181818181818","0.3668181818181818","0.33586206896551724","0.33586206896551724","0.33586206896551724"
"347","0.3286363636363636","0.3286363636363636","0.3286363636363636","0.3028735632183908","0.3028735632183908","0.3028735632183908","0.29818181818181816","0.29818181818181816","0.29818181818181816","0.27666666666666667","0.27666666666666667","0.27666666666666667","0.24454545454545454","0.24454545454545454","0.24454545454545454","0.23126436781609194","0.23126436781609194","0.23126436781609194","0.3704545454545455","0.3704545454545455","0.3704545454545455","0.34218390804597704","0.34218390804597704","0.34218390804597704"
"348","0.3368181818181818","0.3368181818181818","0.3368181818181818","0.29873563218390803","0.29873563218390803","0.29873563218390803","0.30272727272727273","0.30272727272727273","0.30272727272727273","0.27402298850574713","0.27402298850574713","0.27402298850574713","0.25272727272727274","0.25272727272727274","0.25272727272727274","0.21988505747126436","0.21988505747126436","0.21988505747126436","0.375","0.375","0.375","0.34229885057471265","0.34229885057471265","0.34229885057471265"
"349","0.3290909090909091","0.3290909090909091","0.3290909090909091","0.2959770114942529","0.2959770114942529","0.2959770114942529","0.2990909090909091","0.2990909090909091","0.2990909090909091","0.27264367816091956","0.27264367816091956","0.27264367816091956","0.24863636363636363","0.24863636363636363","0.24863636363636363","0.23839080459770115","0.23839080459770115","0.23839080459770115","0.36454545454545456","0.36454545454545456","0.36454545454545456","0.34402298850574714","0.34402298850574714","0.34402298850574714"
"350","0.32136363636363635","0.32136363636363635","0.32136363636363635","0.2957471264367816","0.2957471264367816","0.2957471264367816","0.2959090909090909","0.2959090909090909","0.2959090909090909","0.27448275862068966","0.27448275862068966","0.27448275862068966","0.24681818181818183","0.24681818181818183","0.24681818181818183","0.2217241379310345","0.2217241379310345","0.2217241379310345","0.3795454545454545","0.3795454545454545","0.3795454545454545","0.3482758620689655","0.3482758620689655","0.3482758620689655"
"351","0.3245454545454545","0.3245454545454545","0.3245454545454545","0.29758620689655174","0.29758620689655174","0.29758620689655174","0.2831818181818182","0.2831818181818182","0.2831818181818182","0.27839080459770116","0.27839080459770116","0.27839080459770116","0.24181818181818182","0.24181818181818182","0.24181818181818182","0.22586206896551725","0.22586206896551725","0.22586206896551725","0.3704545454545455","0.3704545454545455","0.3704545454545455","0.34586206896551724","0.34586206896551724","0.34586206896551724"
"352","0.3390909090909091","0.3390909090909091","0.3390909090909091","0.30586206896551726","0.30586206896551726","0.30586206896551726","0.3013636363636364","0.3013636363636364","0.3013636363636364","0.28057471264367817","0.28057471264367817","0.28057471264367817","0.23636363636363636","0.23636363636363636","0.23636363636363636","0.23724137931034484","0.23724137931034484","0.23724137931034484","0.37863636363636366","0.37863636363636366","0.37863636363636366","0.3526436781609195","0.3526436781609195","0.3526436781609195"
"353","0.3181818181818182","0.3181818181818182","0.3181818181818182","0.30091954022988504","0.30091954022988504","0.30091954022988504","0.29409090909090907","0.29409090909090907","0.29409090909090907","0.2745977011494253","0.2745977011494253","0.2745977011494253","0.24409090909090908","0.24409090909090908","0.24409090909090908","0.23057471264367815","0.23057471264367815","0.23057471264367815","0.36954545454545457","0.36954545454545457","0.36954545454545457","0.34218390804597704","0.34218390804597704","0.34218390804597704"
"354","0.31272727272727274","0.31272727272727274","0.31272727272727274","0.2966666666666667","0.2966666666666667","0.2966666666666667","0.2963636363636364","0.2963636363636364","0.2963636363636364","0.2768965517241379","0.2768965517241379","0.2768965517241379","0.24363636363636362","0.24363636363636362","0.24363636363636362","0.23022988505747127","0.23022988505747127","0.23022988505747127","0.3718181818181818","0.3718181818181818","0.3718181818181818","0.3509195402298851","0.3509195402298851","0.3509195402298851"
